ID,DATA,TEL,CPF,SOLICITANTE,DS_RECEITA,MENSAGEM,DS_RECEITA_TRATADO,EXAME_IDENTIFICADO
2390,2020-10-16,1100002390,12345672390,Fernando,SOLICITO: US MAMAS (40901114) US TRANSVAGINAL (40901300) US ABDOME TOTAL (40901122) JUSTIFICATIVA: ROTINA ,,solicito us mamas 40901114 us transvaginal 40901300 us abdome total 40901122 justificativa rotina,Ultrassonografia
2391,2020-01-10,1100002391,12345672391,Cristina,SOLICITO DOSAGEM SÉRICA: - ALFA FETO PROTEÍNA - FAN - ANTI-MITOCONDRIA  - ANTI-MÚSCULO LISO CID R 74 Grata! ,,solicito dosagem serica alfa feto proteina fan antimitocondria antimusculo liso cid r 74 grata,Nulo
2392,2020-05-20,1100002392,12345672392,Rafael,solicito: hemograma vhs pcr fator reumatoide fan  anti ccp urina 1  urocultura  microalbuminuria isolada aslo acido urico  tgo  tgp  dhl  sorologias: ebv cmv toxoplasmose hiv antihcv vdrl  hbsag cid 10: m13.9 ,,solicito hemograma vhs pcr fator reumatoide fan anti ccp urina 1 urocultura microalbuminuria isolada aslo acido urico tgo tgp dhl sorologias ebv cmv toxoplasmose hiv antihcv vdrl hbsag cid 10 m139,Nulo
2393,2020-01-28,1100002393,12345672393,Patrícia,Solicito US obstetrico + doppler fetal CID: z35 ,,solicito us obstetrico doppler fetal cid z35,Ultrassonografia
2394,2020-05-10,1100002394,12345672394,Vinícius,Solicito: - Vit D sérica - LITEMIA - Vit B12 (metilcobalamina)  - ferro  ,,solicito vit d serica litemia vit b12 metilcobalamina ferro,Nulo
2395,2020-05-03,1100002395,12345672395,Camila,SOLICITO  ULTRASSOM DE TORNOZELO DIREITO E ESQUERDO  TUSS - 40901220 (X2) HD: TENDINITE TENDÕES FIBULARES CID: M659 FAVOR REALIZAR TESTE DINÂMICO DEVIDO SUSPEITA DE SUBLUXAÇÃO DOS TENDÕES FIBULARES GRATO  ,,solicito ultrassom tornozelo direito esquerdo tuss 40901220 x2 hd tendinite tendoes fibulares cid m659 favor realizar teste dinamico devido suspeita subluxacao tendoes fibulares grato,Ultrassonografia
2396,2020-07-22,1100002396,12345672396,Rodrigo,Solicito procedimento dermatológico 30101468 - Exérese de lesão / tumor de pele e mucosas 30101298 - Eletrocoagulação de lesões de pele e mucosas - com ou sem curetagem (por grupo de até 5 lesões) CID: D21.9 Tempo de procedimento: 20 minutos ,,solicito procedimento dermatologico 30101468 exerese lesao tumor pele mucosas 30101298 eletrocoagulacao lesoes pele mucosas com ou sem curetagem por grupo ate 5 lesoes cid d219 tempo procedimento 20 minutos,Nulo
2397,2020-12-20,1100002397,12345672397,Tatiana,hemograma  u  creat  tgo  tgp  ca i  vit d  falc  ca 15.3   ,,hemograma u creat tgo tgp ca i vit d falc ca 153,Nulo
2398,2020-07-11,1100002398,12345672398,Gustavo,PACIENTE REFERE DOR EM REGIÃO EM ARCOS COSTAIS E EM MAO ESQUERDA HA 2 DIAS APOS TRAUMA SOLICITO RX ARCOS COSTAIS A DIREITA E MAO ESQUERDA ,,paciente refere dor em regiao em arcos costais em mao esquerda ha 2 dias apos trauma solicito rx arcos costais direita mao esquerda,Raio-X
2399,2020-02-28,1100002399,12345672399,Isabela,SOLICITO: CARDIOTOCOGRAFIA ANTEPARTO (20202016) JUSTIFICATIVA: GESTANTE 39 SEMANAS ,,solicito cardiotocografia anteparto 20202016 justificativa gestante 39 semanas,Nulo
2400,2020-02-25,1100002400,12345672400,João,SOLICITO - HEMOGRAMA COMPLETO - SOROLOGIA PARA DENGUE IGG E IGM COLETAR EM 07/03 ,,solicito hemograma completo sorologia dengue igg igm coletar em 0703,Nulo
2401,2020-03-24,1100002401,12345672401,Maria,SOLICITO: ULTRASSOM OBSTÉTRICO MORFOLÓGICO DE 2o TRIMESTRE (40901262) ULTRASSOM TRANSVAGINAL (40901300) JUSTIFICATIVA: GESTANTE 20 SEM ,,solicito ultrassom obstetrico morfologico 2o trimestre 40901262 ultrassom transvaginal 40901300 justificativa gestante 20 sem,Ultrassonografia
2402,2020-03-01,1100002402,12345672402,José,1- ECOCARDIOGRAMA TRANSTORACICO  ( 40901106 ) MOTIVO : DOR TORACICA  ,,1 ecocardiograma transtoracico 40901106 motivo dor toracica,Nulo
2403,2020-08-17,1100002403,12345672403,Ana,"AO LABORATORIO  SOLICITO HEMOGRAMA COMPLETO  GRATA,    ",,ao laboratorio solicito hemograma completo grata,Nulo
2404,2020-11-14,1100002404,12345672404,Pedro,"SOLICITO, PARA COMPLEMENTAÇÃO DIAGNÓSTICA E CONDUTA ADEQUADA, EXAME DE RESSONÂNCIA MAGNÉTICA DAS ATMS PACIENTE APRESENTA DOR EM FACE, ATMS E RUÍDOS ARTICULARES BILATERAIS CID K07.6 CÓD 41101103 GRATA ",,solicito complementacao diagnostica conduta adequada exame ressonancia magnetica atms paciente apresenta dor em face atms ruidos articulares bilaterais cid k076 cod 41101103 grata,Ressonância Magnética
2405,2020-08-24,1100002405,12345672405,Mariana,"USO EV AGORA 1)OMEPRAZOL 40MG---- 02AMP FAZER EV AGORA JUSTIFICATIVA: PACIENTE COM MELENA, SUSPEITA DE HEMORRAGIA DIGESTIVA ALTA, SERÁ INTERNADO ",,uso ev agora 1omeprazol 40mg 02amp fazer ev agora justificativa paciente com melena suspeita hemorragia digestiva alta sera internado,Nulo
2406,2020-09-30,1100002406,12345672406,Carlos,SOLICITO AUDIOMETRIA TONAL E VOCAL E IMPEDANCIOMETRIA HD: PLENITUDE AURICULAR  ,,solicito audiometria tonal vocal impedanciometria hd plenitude auricular,Nulo
2407,2020-03-08,1100002407,12345672407,Paula,Solicito Teste Rápido de  Influenza  ,,solicito teste rapido influenza,Nulo
2408,2020-03-24,1100002408,12345672408,Lucas,SOLICITO  MAPA  ,,solicito mapa,Nulo
2409,2020-08-15,1100002409,12345672409,Juliana,SOLICITAÇÃO DE EXAME DE IMAGEM: RADIOGRAFIA DE PUNHO ESQUERDO  AP PERFIL INDICAÇÃO: AVALIAÇÃO DE ANATOMIA ÓSSEA ,,solicitacao exame imagem radiografia punho esquerdo ap perfil indicacao avaliacao anatomia ossea,Raio-X
2410,2020-10-29,1100002410,12345672410,Fernando,SOLICITO PARA PACIENTE ACIMA TOMOGRAFIA COMPUTADORIZADA DE TÓRAX HD: DOR EM HEMITÓRAX DIREITO. FRATURA DE ARCOS COSTAIS À DIREITA? CID: S22 ,,solicito paciente acima tomografia computadorizada torax hd dor em hemitorax direito fratura arcos costais direita cid s22,Tomografia Computadorizada
2411,2020-12-30,1100002411,12345672411,Cristina,SOLICITO RX DOS PES BILATERAL AP + P COM CARGA  ,,solicito rx pes bilateral ap p com carga,Raio-X
2412,2020-07-03,1100002412,12345672412,Rafael,    # SOLICITO SEGUINTES EXAMES #     - QANTIFERON ( IGRA ) ,,solicito seguintes exames qantiferon igra,Nulo
2413,2020-12-14,1100002413,12345672413,Patrícia,SOLICITO : - TESTE RAPIDO DE DENGUE (NS1)                    - HMG COM PLAQUETAS  ,,solicito teste rapido dengue ns1 hmg com plaquetas,Nulo
2414,2020-07-05,1100002414,12345672414,Vinícius,"Solicito Tomografia de Torax ¿ 41001079 CID M25.5 Paciente com quadro de artrite, apresentando elevação de CK e descamassão de mãos. Solicito exame para avaliar se existe pneumopatia intersticial. ",,solicito tomografia torax 41001079 cid m255 paciente com quadro artrite apresentando elevacao ck descamassao maos solicito exame avaliar se existe pneumopatia intersticial,Tomografia Computadorizada
2415,2020-08-27,1100002415,12345672415,Camila,SOLICITO: RESSONÂNCIA MAGNÉTICA DE PELVE FEMININA (41101189) JUSTIFICATIVA: INVESTIGAÇÃO DE ENDOMETRIOSE ,,solicito ressonancia magnetica pelve feminina 41101189 justificativa investigacao endometriose,Ressonância Magnética
2416,2020-01-25,1100002416,12345672416,Rodrigo,solicito rx panorâmico ,,solicito rx panoramico,Raio-X
2417,2020-02-27,1100002417,12345672417,Tatiana,SOLICITOPARA A PACIENTE O SEGUINTE ´PEDIDO DE EXAMES  1-  PESQUISA DE HEPATITCE C (QUANTITATIVO ) POR PCR  ,,solicitopara paciente seguinte pedido exames 1 pesquisa hepatitce c quantitativo por pcr,Nulo
2418,2020-05-12,1100002418,12345672418,Gustavo,SOLICITO: CITOLOGIA ONCÓTICA CERVICO-VAGINAL  COLETA DE MATERIAL CERVICO-VAGINAL (41301099) ,,solicito citologia oncotica cervicovaginal coleta material cervicovaginal 41301099,Nulo
2419,2020-06-08,1100002419,12345672419,Isabela,SOLICITO PARA PACIENTE ACIMA: HEMOGRAMA COAGULOGRAMA CREATININA UREIA GLICOSE SÓDIO POTÁSSIO JUSTIFICATIVA: TUMORAÇÃO NO DORSO DA MÃO DIREITA CID 10: R223 ,,solicito paciente acima hemograma coagulograma creatinina ureia glicose sodio potassio justificativa tumoracao no dorso mao direita cid 10 r223,Nulo
2420,2020-12-18,1100002420,12345672420,João,"ORIENTAÇÕES 1- USAR AS MEDICAÇÕES CONFORME A RECEITA 2- PODE SANGRAR POR 7 DIAS 3- EVITAR RELAÇÃO SEXUAL NESSE PERÍODO 4- A BIÓPSIA FICA PRONTA EM 3 SEMANAS, TE AVISO PARA AGENDAR O RETORNO 5- DUVIDAS, ME LIGUE ",,orientacoes 1 usar medicacoes conforme receita 2 pode sangrar por 7 dias 3 evitar relacao sexual nesse periodo 4 biopsia fica pronta em 3 semanas te aviso agendar retorno 5 duvidas me ligue,Nulo
2421,2020-01-06,1100002421,12345672421,Maria,"Paciente com diagnóstico de Dengue (CID A90).  Solicito coleta de novo Hemograma (TUSS 40304361).  Atenciosamente,  ",,paciente com diagnostico dengue cid a90 solicito coleta novo hemograma tuss 40304361 atenciosamente,Nulo
2422,2020-02-05,1100002422,12345672422,José,"Por gentileza, solicito realização de : - RM de coluna lombo-sacra, sem contraste HD: - Radiculo L4 a E? - Espondilose lombar Grato ",,por gentileza solicito realizacao rm coluna lombosacra sem contraste hd radiculo l4 espondilose lombar grato,Ressonância Magnética
2423,2020-02-12,1100002423,12345672423,Ana, SOLICITO COLETA DE SOROLOGIA PARA FEBRE MACULOSA EM 15 DIAS POR SINTOMAS CLINICOS+ EPIDEMIOLOGIA POSITIVA GRATA  ,,solicito coleta sorologia febre maculosa em 15 dias por sintomas clinicos epidemiologia positiva grata,Nulo
2424,2020-01-01,1100002424,12345672424,Pedro,Entorse de joelho esq  Solicito   RNM do joelho esq	                  41101316 ,,entorse joelho esq solicito rnm joelho esq 41101316,Ressonância Magnética
2425,2020-07-05,1100002425,12345672425,Mariana,"AO CONVENIO, SOLICITO OS SEGUINTES EXAMES PARA PACIENTE SUPRACITADA: - HEMOGRAMA - NS1 - TESTE RAPIDO COVID CID A90 ",,ao convenio solicito seguintes exames paciente supracitada hemograma ns1 teste rapido covid cid a90,Nulo
2426,2020-08-01,1100002426,12345672426,Carlos,SOLICITAÇÃO  Exérese de lesão cutânea  CID D22.9  TUSS 30101450 ,,solicitacao exerese lesao cutanea cid d229 tuss 30101450,Nulo
2427,2020-11-07,1100002427,12345672427,Paula,"SOLICITO: RX TÓRAX 2 INCIDÊNCIAS (PA+PERFIL) - TUSS: 40805026 ELETROCARDIOGRAMA - TUSS 40101010 HEMOGRAMA (40304361), SÓDIO (40302423), POTASSIO (40302318), UREIA (40302580), CREATININA (40301630), COAGULOGRAMA (40304922) PRÉ-OPERATÓRIO K 46 GRATO. ",,solicito rx torax 2 incidencias paperfil tuss 40805026 eletrocardiograma tuss 40101010 hemograma 40304361 sodio 40302423 potassio 40302318 ureia 40302580 creatinina 40301630 coagulograma 40304922 preoperatorio k 46 grato,Raio-X
2428,2020-02-09,1100002428,12345672428,Lucas,Solicitação de PET-CT PET-CT com FDG Codigo (40708128) Motivo: Avaliação de resposta ,,solicitacao petct petct com fdg codigo 40708128 motivo avaliacao resposta,Nulo
2429,2020-10-14,1100002429,12345672429,Juliana,"SOLICITO TESTE RAPIDO P/ COVID: - PCT COM SINTOMAS GRIPAIS DE INICIO HA 3 DIAS, NECESSITA REALIZAR TESTE PARA RETORNO AO TRABALHO. CID: U071 GRATO! ",,solicito teste rapido p covid pct com sintomas gripais inicio ha 3 dias necessita realizar teste retorno ao trabalho cid u071 grato,Nulo
2430,2020-07-06,1100002430,12345672430,Fernando,SOLICITO : -PET CT ONCOLOGICO --- 40708128 AVALIAÇÃO DE RESPOSTA DE CARCINOMA  DE PULMAO METASTATICO  CID10: C349 ,,solicito pet ct oncologico 40708128 avaliacao resposta carcinoma pulmao metastatico cid10 c349,Nulo
2431,2020-12-20,1100002431,12345672431,Cristina,"   SOLICITO: 	HEMOGRAMA 	NS1 SUSPEITA: CID A90  SE O PLANO NÃO LIBERAR, LIGAR PARA O MESMO E PERGUNTAR SOBRE TELEMEDICINA ",,solicito hemograma ns1 suspeita cid a90 se plano nao liberar ligar mesmo perguntar sobre telemedicina,Nulo
2432,2020-03-17,1100002432,12345672432,Rafael, OBSERVAÇÃO: PACIENTE EM CONSULTA AMBULATORIAL - FAVOR PRIORIZAR SOLICITO PARA PACIENTE ACIMA: ..........  RX PUNHO DIREITO ESQUERDO ..........  AP E PERFIL  (COM IMOBILIZAÇÃO) JUSTIFICATIVA: CONTROLE RADIOGRÁFICO DE FRATURA CID 10: S525 ,,observacao paciente em consulta ambulatorial favor priorizar solicito paciente acima rx punho direito esquerdo ap perfil com imobilizacao justificativa controle radiografico fratura cid 10 s525,Raio-X
2433,2020-05-24,1100002433,12345672433,Patrícia,Tendinite do ombro dir  Solicito   RNM do ombro dir                            41101316 m751 ,,tendinite ombro dir solicito rnm ombro dir 41101316 m751,Ressonância Magnética
2434,2020-06-30,1100002434,12345672434,Vinícius, SOLICITO PARA PACIENTE ACIMA: .................................................  RX PUNHO ESQUERDO .................................................  AP + PERFIL + PERFIL COM FLEXÃO DO COTOVELO DE 23° (SEM IMOBILIZAÇÃO) JUSTIFICATIVA: CONTROLE RADIOGRÁFICO PÓS OPERATÓRIO DE FRATURA RÁDIO DISTAL  CID 10: Z988 ,,solicito paciente acima rx punho esquerdo ap perfil perfil com flexao cotovelo 23 sem imobilizacao justificativa controle radiografico pos operatorio fratura radio distal cid 10 z988,Raio-X
2435,2020-09-09,1100002435,12345672435,Camila,SOLICITO URINA 1 / UROCULTURA  JUSTIFICATIVA : HEMATURIA MICROSCOPICA - CONTROLE ,,solicito urina 1 urocultura justificativa hematuria microscopica controle,Nulo
2436,2020-07-09,1100002436,12345672436,Rodrigo,Solicitação de exames  1) INfluenza A e B Cid J118 ,,solicitacao exames 1 influenza b cid j118,Nulo
2437,2020-05-22,1100002437,12345672437,Tatiana,SOLICITO OS SEGUINTES EXAMES DE IMAGENS 1- ECOGRAFIA OBSTETRICA COM DOPPLERFLUXOMETRIA 2- ECOGRAFIA TRANSVAGINAL 3- ECOCARDIOGRAFIA COM DOPPLERFLUXOMETRIA COLORIDA ,,solicito seguintes exames imagens 1 ecografia obstetrica com dopplerfluxometria 2 ecografia transvaginal 3 ecocardiografia com dopplerfluxometria colorida,Nulo
2438,2020-12-13,1100002438,12345672438,Gustavo,SOLICITO  ESTUDO URODINÂMICO HD: IUE + CISTOCELE ,,solicito estudo urodinamico hd iue cistocele,Nulo
2439,2020-11-23,1100002439,12345672439,Isabela,SOLICITAÇÃO DE EXAMES RADIOLÓGICOS      SOLICITO. PARA A PACIENTE ACIMA: 01- RX DO PÉ DIREITO EM 02 POSIÇÕES 02- RX DO PÉ ESQUERDO EM 02 POSIÇÕES 03- RX DA COLUNA DORSAL AP E PERFIL EM PÉ 04- RX DA COLUNA CERVICAL AP E PERFIAL EM PÉ CID: M542 / M549 / M209 ,,solicitacao exames radiologicos solicito paciente acima 01 rx pe direito em 02 posicoes 02 rx pe esquerdo em 02 posicoes 03 rx coluna dorsal ap perfil em pe 04 rx coluna cervical ap perfial em pe cid m542 m549 m209,Raio-X
2440,2020-05-11,1100002440,12345672440,João,			SOLICITO 	RNM JOELHO  DIR *( 4.11.01.31-6) 	HD >>  LESÃO CONDRAL PATELAR 	RNM JOELHO ESQ *( 4.11.01.31-6) 	HD >>  LESÃO CONDRAL PATELAR ,,solicito rnm joelho dir 41101316 hd lesao condral patelar rnm joelho esq 41101316 hd lesao condral patelar,Ressonância Magnética
2441,2020-01-08,1100002441,12345672441,Maria,SOLICITO: - RM PELVE HD. ENDOMETRIOSE E RASTREIO PARA SANGUE OCULTO POSITIVO NAS FEZES ,,solicito rm pelve hd endometriose rastreio sangue oculto positivo nas fezes,Ressonância Magnética
2442,2020-06-09,1100002442,12345672442,José,SOLICITO  Exérese de lesão cutânea  CID C449  TUSS 30101450 ,,solicito exerese lesao cutanea cid c449 tuss 30101450,Nulo
2443,2020-07-28,1100002443,12345672443,Ana,SOLICITO  TESTE ERGOMÉTRICO  ,,solicito teste ergometrico,Nulo
2444,2020-07-17,1100002444,12345672444,Pedro,SOLICITAÇÃO DE EXAME  - PETCT FDG CID C259 Atenciosamente ,,solicitacao exame petct fdg cid c259 atenciosamente,Nulo
2445,2020-02-22,1100002445,12345672445,Mariana,"  SOLICITO TESTE RÁPIDO P/ COVID: - PCT COM SINTOMAS GRIPAIS DE INICIO HÁ  DIAS, NECESSITA REALIZAR TESTE PARA RETORNO AO TRABALHO. CID: U071 TUSS: 40314618 ",,solicito teste rapido p covid pct com sintomas gripais inicio ha dias necessita realizar teste retorno ao trabalho cid u071 tuss 40314618,Nulo
2446,2020-09-08,1100002446,12345672446,Carlos,solicito  teste ergometrico  ,,solicito teste ergometrico,Nulo
2447,2020-03-03,1100002447,12345672447,Paula,SOLICITO: ULTRASSOM OBSTÉTRICO COM TRANSLUCÊNCIA NUCAL (40901254) JUSTIFICATIVA: GESTANTE 10+2 ,,solicito ultrassom obstetrico com translucencia nucal 40901254 justificativa gestante 102,Ultrassonografia
2448,2020-03-07,1100002448,12345672448,Lucas,"SOLICITO PARA COLETA DIA 31/03/2024 	HEMOGRAMA 	NS1 SUSPEITA: CID A90 SE O PLANO NÃO LIBERAR, LIGAR PARA O MESMO E PERGUNTAR SOBRE TELEMEDICINA, MARCAR CONSULTA E PEDIR PARA TRANSCREVEREM ",,solicito coleta dia 31032024 hemograma ns1 suspeita cid a90 se plano nao liberar ligar mesmo perguntar sobre telemedicina marcar consulta pedir transcreverem,Nulo
2449,2020-07-01,1100002449,12345672449,Juliana,Solicito procedimento dermatológico 30101468 - Exérese de lesão / tumor de pele e mucosas 31206050 - Eletrocoagulação de lesões cutâneas CID: D23 Tempo de procedimento: 30 minutos ,,solicito procedimento dermatologico 30101468 exerese lesao tumor pele mucosas 31206050 eletrocoagulacao lesoes cutaneas cid d23 tempo procedimento 30 minutos,Nulo
2450,2020-10-10,1100002450,12345672450,Fernando,Solicito:  Hemograma completo HD: Acompanhamento de dengue Coletar segunda. Laudo com urgência.  ,,solicito hemograma completo hd acompanhamento dengue coletar segunda laudo com urgencia,Nulo
2451,2020-05-28,1100002451,12345672451,Cristina," SOLICITO: - BLOQUEIO DE N PERIFÉRICO (OCCIPITAL DIREITO). TUSS: 31403026) JUSTIFICATIVA: PCTE COM INTENSA DOR NA REGIÃO CERVICAL E IRRADIAÇÃO PARA O MSD. Á RM DE COLUNA OBSERVA-SE HÉRINA C5-C6 COM OBLITERAÇÃO FORAMINAL. LISTA DE MATERIAIS - 1 SERINGA DE 5ML - 1 FRASCO XYLESTESIN 2% SEM V/C - 1 FRASCO DEPO MEDROL - 1 AGULHA PARA ASPIRAÇÃO - 1 AGULHA 13X4,5 ",,solicito bloqueio n periferico occipital direito tuss 31403026 justificativa pcte com intensa dor na regiao cervical irradiacao msd rm coluna observase herina c5c6 com obliteracao foraminal lista materiais 1 seringa 5ml 1 frasco xylestesin 2 sem vc 1 frasco depo medrol 1 agulha aspiracao 1 agulha 13x45,Ressonância Magnética
2452,2020-05-11,1100002452,12345672452,Rafael,Hemograma pcr vhs ur cr tgo tgp ggt falc Fator Reumatoide  Urina I  Acido urico  Calcio  Vitamina D  Pth  ,,hemograma pcr vhs ur cr tgo tgp ggt falc fator reumatoide urina i acido urico calcio vitamina d pth,Nulo
2453,2020-07-22,1100002453,12345672453,Patrícia,SOLICITAÇÃO DE EXAME DE IMAGEM:  RADIOGRAFIA DE TÓRAX (2 POSIÇÕES) INDICAÇÃO: PRÉ-OPERATÓRIO ,,solicitacao exame imagem radiografia torax 2 posicoes indicacao preoperatorio,Raio-X
2454,2020-05-04,1100002454,12345672454,Vinícius,Solicitação de exames 1) Pesquisa de antígeno para SARS cov2 - Teste rápido Cid: U072  Tuss: 40325024 ,,solicitacao exames 1 pesquisa antigeno sars cov2 teste rapido cid u072 tuss 40325024,Nulo
2455,2020-06-06,1100002455,12345672455,Camila,"AO LABORATORIO  SOLICITO HEMOGRAMA COMPLETO  CID A90 TUSS 40304361 GRATA, ",,ao laboratorio solicito hemograma completo cid a90 tuss 40304361 grata,Nulo
2456,2020-06-16,1100002456,12345672456,Rodrigo,SOLICITO - HEMOGRAMA COMPLETO COLETAR EM 22/03   ,,solicito hemograma completo coletar em 2203,Nulo
2457,2020-11-12,1100002457,12345672457,Tatiana,Solicito 1) Eletroneuromiografia de MMSS e MMII ¿ 40103331 CID M25.5 ,,solicito 1 eletroneuromiografia mmss mmii 40103331 cid m255,Nulo
2458,2020-10-10,1100002458,12345672458,Gustavo,"SOLICITAÇÃO DE EXAMES RADIOLÓGICOS     SOLICITO, PARA A PACIENTE ACIMA: 01- RAIO X DO SACRO-COCCIX 02 POSIÇÕES 02- RAIO X DA COLUNA LOMBAR 02 POSIÇÕES 03- RX DA COLUNA CERVICAL 02 POSIÇÕES 04- RAIO X DO JOELHO DIREITO 02 POSIÇÕES 05- RAIO X DO JOELHO SQUERDO 02 POSIÇÕES CID: M545 / S800 ",,solicitacao exames radiologicos solicito paciente acima 01 raio x sacrococcix 02 posicoes 02 raio x coluna lombar 02 posicoes 03 rx coluna cervical 02 posicoes 04 raio x joelho direito 02 posicoes 05 raio x joelho squerdo 02 posicoes cid m545 s800,Raio-X
2459,2020-05-29,1100002459,12345672459,Isabela,SOLICITO: - ECG PRE OP  ,,solicito ecg pre op,Nulo
